run,file,nSnaps,successFinal,successAny,hvFinal,hvMax,bestQED,bestSim,validFrac,simEq1Count,leadLikeQED,maxQED_at_sim_ge_thr,maxSim_at_qed_ge_thr,countSim_ge_thr,countQED_ge_thr,countBoth
124,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_124.mat,26,1,1,0.900861639569751,0.902063797708058,0.944176375865936,1,1,13,0.77319473028183,0.944176375865936,0.804347813129425,100,87,87
125,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_125.mat,26,1,1,0.878066232939693,0.878066232939693,0.938936352729797,1,1,10,0.74062305688858,0.921680390834808,0.600000023841858,87,60,47
126,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_126.mat,26,1,1,0.883836632076001,0.887087901336058,0.914934992790222,1,1,7,0.762956738471985,0.913357079029083,0.818181812763214,95,86,81
127,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_127.mat,26,1,1,0.85511989743703,0.85511989743703,0.922065258026123,1,1,9,0.706458747386932,0.900694966316223,0.439393937587738,99,56,55
128,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_128.mat,26,1,1,0.877030296123344,0.877030296123344,0.938399255275726,1,1,25,0.729363560676575,0.938399255275726,0.711538434028625,100,61,61
129,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_129.mat,26,1,1,0.882229601098871,0.882229601098871,0.925142109394073,1,1,5,0.782731831073761,0.925142109394073,0.492063492536545,100,30,30
130,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_130.mat,26,1,1,0.883145993471215,0.884587658225454,0.920781254768372,1,1,8,0.753985464572906,0.920781254768372,0.566666662693024,100,76,76
131,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_131.mat,26,1,1,0.875694565585466,0.875694565585466,0.910548090934753,1,1,8,0.792210042476654,0.910548090934753,0.433962255716324,100,49,49
132,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_132.mat,26,1,1,0.855872583857137,0.855872583857137,0.943023204803467,1,1,6,0.751060128211975,0.942956864833832,0.5,96,64,60
133,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_133.mat,26,1,1,0.85611689008762,0.85611689008762,0.946830928325653,1,1,7,0.725619673728943,0.932322084903717,0.442857146263123,88,60,48
134,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_134.mat,26,0,0,0.817190913845481,0.817190913845481,0.928113162517548,1,1,7,0.708010852336884,0.834276497364044,0.333333343267441,67,14,0
135,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_135.mat,26,1,1,0.863283465480061,0.863283465480061,0.93617570400238,1,1,6,0.747836828231812,0.932860910892487,0.46875,99,58,57
136,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_136.mat,26,1,1,0.87924212420609,0.87924212420609,0.939708113670349,1,1,9,0.782670140266418,0.918314695358276,0.507042229175568,87,66,53
137,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_137.mat,26,1,1,0.848376429991955,0.848376429991955,0.944641292095184,1,1,13,0.706237077713013,0.940643131732941,0.53658539056778,96,50,46
138,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_138.mat,26,1,1,0.846342482751409,0.846342482751409,0.921439409255981,1,1,8,0.735455393791199,0.921439409255981,0.492753624916077,100,52,52
139,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_139.mat,26,1,1,0.859277449576016,0.859277449576016,0.930224418640137,1,1,8,0.704597890377045,0.91202175617218,0.520833313465118,84,63,47
140,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_140.mat,26,1,1,0.878944323476036,0.878944323476036,0.939311146736145,1,1,7,0.772669076919556,0.939311146736145,0.508196711540222,100,53,53
141,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_141.mat,26,1,1,0.879505315652708,0.879505315652708,0.945275187492371,1,1,12,0.747448444366455,0.945275187492371,0.58730161190033,100,55,55
142,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_142.mat,26,1,1,0.830232985690706,0.835290870470018,0.902407884597778,1,1,9,0.725666880607605,0.900878190994263,0.47272726893425,93,66,59
143,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_143.mat,26,1,1,0.875040654553173,0.875040654553173,0.947319269180298,1,1,9,0.777655005455017,0.947319269180298,0.46875,100,48,48
144,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_144.mat,26,1,1,0.897156518033015,0.898030322125422,0.943975329399109,1,1,20,0.752732634544373,0.943975329399109,0.760869562625885,100,80,80
145,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_145.mat,26,1,1,0.880385098133383,0.88078938761806,0.942786991596222,1,1,8,0.765793263912201,0.942786991596222,0.649999976158142,100,70,70
146,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_146.mat,26,1,1,0.882025034260117,0.882025034260117,0.942256212234497,1,1,10,0.738744378089905,0.939487040042877,0.563636362552643,99,50,49
147,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_147.mat,26,0,0,0.858203960272942,0.858203960272942,0.930712282657623,1,1,12,0.777426600456238,0.870228588581085,0.205882355570793,34,22,0
148,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_148.mat,26,1,1,0.866396094721088,0.86659586757302,0.946256875991821,1,1,7,0.728074610233307,0.928884327411652,0.622950792312622,91,57,48
149,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_149.mat,26,1,1,0.855415366293139,0.855415366293139,0.929340958595276,1,1,8,0.714938104152679,0.929340958595276,0.459459453821182,100,27,27
150,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_150.mat,26,0,0,0.825920974546057,0.825920974546057,0.943225562572479,1,1,6,0.735794365406036,0.805295526981354,0.256410270929337,38,31,0
151,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_151.mat,26,1,1,0.877915504909206,0.877915504909206,0.942096054553986,1,1,15,0.764359533786774,0.942096054553986,0.639999985694885,100,56,56
152,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_152.mat,26,1,1,0.87696316690473,0.87696316690473,0.947368562221527,1,1,10,0.72819185256958,0.947368562221527,0.703703701496124,100,72,72
153,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_153.mat,26,1,1,0.855477827678076,0.855477827678076,0.932192087173462,1,1,10,0.713653683662415,0.932192087173462,0.466666668653488,100,30,30
154,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_154.mat,26,1,1,0.85677323355543,0.85677323355543,0.912579476833344,1,1,9,0.773403584957123,0.912579476833344,0.575757563114166,100,65,65
155,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_155.mat,26,1,1,0.872526872660703,0.872551548984744,0.94361674785614,1,1,8,0.750248730182648,0.926659941673279,0.5,84,62,46
156,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_156.mat,26,1,1,0.856772912919382,0.856772912919382,0.931530773639679,1,1,10,0.721455454826355,0.905778527259827,0.507462680339813,91,36,27
157,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_157.mat,26,1,1,0.862766946099081,0.862766946099081,0.93395733833313,1,1,9,0.716174244880676,0.93106484413147,0.458333343267441,86,33,19
158,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_158.mat,26,1,1,0.876847782647328,0.877420280603783,0.928349435329437,1,1,7,0.75508975982666,0.924188673496246,0.54347825050354,94,55,49
159,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_159.mat,26,1,1,0.888841334717259,0.888841334717259,0.9368736743927,1,1,8,0.789165019989014,0.9368736743927,0.679245293140411,100,62,62
160,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_160.mat,26,1,1,0.875814767529352,0.875814767529352,0.928504943847656,1,1,8,0.763778924942017,0.928504943847656,0.575757563114166,100,49,49
161,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_161.mat,26,1,1,0.887398101658789,0.887398101658789,0.941836655139923,1,1,13,0.775883078575134,0.941836655139923,0.684210538864136,100,74,74
162,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_162.mat,26,1,1,0.883957363786308,0.883957363786308,0.932543277740479,1,1,10,0.780668079853058,0.932543277740479,0.58730161190033,100,54,54
163,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_163.mat,26,1,1,0.855417562301692,0.857552671848845,0.931774258613586,1,1,7,0.71857351064682,0.930763602256775,0.568965494632721,97,65,62
164,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_164.mat,26,1,1,0.868320520571951,0.868320520571951,0.947680652141571,1,1,7,0.748024702072144,0.947680652141571,0.560000002384186,100,43,43
165,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_165.mat,26,1,1,0.888023688302848,0.888023688302848,0.943400979042053,1,1,13,0.775357186794281,0.943400979042053,0.699999988079071,100,74,74
166,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_166.mat,26,1,1,0.847867041307072,0.849598854312633,0.901617467403412,1,1,9,0.717429518699646,0.901617467403412,0.532258093357086,100,55,55
167,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_167.mat,26,0,0,0.835902925110077,0.835902925110077,0.931919515132904,1,1,10,0.7049840092659,0.85824191570282,0.272727280855179,46,45,0
168,MOL_MOEA_v17_dirAdv_DDProblem1_M2_D256_168.mat,26,1,1,0.83796863846068,0.839074941432267,0.915559709072113,1,1,10,0.719212710857391,0.915559709072113,0.42465752363205,100,57,57
