run,file,nSnaps,successFinal,successAny,hvFinal,hvMax,bestQED,bestSim,validFrac,simEq1Count,leadLikeQED,maxQED_at_sim_ge_thr,maxSim_at_qed_ge_thr,countSim_ge_thr,countQED_ge_thr,countBoth
12,FRCSO_N100_DDProblem1_M2_D256_12.mat,26,0,0,0.864945384050024,0.864945384050024,0.929714500904083,1,1,9,0.740907430648804,0.899718225002289,0.388059705495834,58,42,0
13,FRCSO_N100_DDProblem1_M2_D256_13.mat,26,1,1,0.89011791955722,0.89011791955722,0.932603061199188,1,1,20,0.744353234767914,0.932603061199188,0.625,100,40,40
14,FRCSO_N100_DDProblem1_M2_D256_14.mat,26,1,1,0.866383519343033,0.866383519343033,0.930406033992767,1,1,13,0.739252746105194,0.916375696659088,0.462962955236435,63,50,13
15,FRCSO_N100_DDProblem1_M2_D256_15.mat,26,1,1,0.861014051732168,0.861014051732168,0.943710327148438,1,1,7,0.752587378025055,0.918716907501221,0.546875,58,58,16
16,FRCSO_N100_DDProblem1_M2_D256_16.mat,26,1,1,0.87661451559979,0.87661451559979,0.933637082576752,1,1,6,0.770853757858276,0.931264281272888,0.563636362552643,85,59,44
17,FRCSO_N100_DDProblem1_M2_D256_17.mat,26,1,1,0.861906470597267,0.861906470597267,0.946813702583313,1,1,7,0.704633772373199,0.939074158668518,0.534482777118683,74,72,46
18,FRCSO_N100_DDProblem1_M2_D256_18.mat,26,1,1,0.877399615223307,0.877399615223307,0.947905898094177,1,1,8,0.731674194335938,0.939536094665527,0.645161271095276,72,63,35
19,FRCSO_N100_DDProblem1_M2_D256_19.mat,26,1,1,0.886984546844769,0.886984546844769,0.933398246765137,1,1,9,0.771488189697266,0.933398246765137,0.584905683994293,100,64,64
20,FRCSO_N100_DDProblem1_M2_D256_20.mat,26,1,1,0.889569099329675,0.889569099329675,0.947803139686584,1,1,7,0.73690140247345,0.935584723949432,0.774193525314331,62,79,41
21,FRCSO_N100_DDProblem1_M2_D256_21.mat,26,1,1,0.884827462507474,0.884827462507474,0.948219656944275,1,1,7,0.772033631801605,0.946127414703369,0.673076927661896,81,74,55
22,FRCSO_N100_DDProblem1_M2_D256_22.mat,26,1,1,0.875323156489834,0.875323156489834,0.940639674663544,1,1,15,0.767935872077942,0.940639674663544,0.627118647098541,100,57,57
23,FRCSO_N100_DDProblem1_M2_D256_23.mat,26,1,1,0.872990378099853,0.872990378099853,0.943870961666107,1,1,8,0.780242919921875,0.920302093029022,0.454545468091965,72,35,7
24,FRCSO_N100_DDProblem1_M2_D256_24.mat,26,1,1,0.865351430314895,0.865351430314895,0.946413397789001,1,1,8,0.714283764362335,0.931528568267822,0.4375,72,42,14
25,FRCSO_N100_DDProblem1_M2_D256_25.mat,26,1,1,0.871871283449767,0.871871283449767,0.94170206785202,1,1,10,0.748776793479919,0.941629588603973,0.60317462682724,90,40,30
26,FRCSO_N100_DDProblem1_M2_D256_26.mat,26,1,1,0.871052194459619,0.871052194459619,0.947443127632141,1,1,7,0.767371296882629,0.943230152130127,0.448717951774597,75,33,8
27,FRCSO_N100_DDProblem1_M2_D256_27.mat,26,0,0,0.86470840286724,0.86470840286724,0.941874086856842,1,1,6,0.754545331001282,0.859507501125336,0.384615391492844,40,55,0
28,FRCSO_N100_DDProblem1_M2_D256_28.mat,26,1,1,0.897311606800391,0.897311606800391,0.94757491350174,1,1,15,0.737684905529022,0.944012880325317,0.690909087657928,72,70,42
29,FRCSO_N100_DDProblem1_M2_D256_29.mat,26,1,1,0.897347333870691,0.897347333870691,0.945689082145691,1,1,17,0.796211838722229,0.945689082145691,0.545454561710358,100,49,49
30,FRCSO_N100_DDProblem1_M2_D256_30.mat,26,1,1,0.870168280328819,0.870168280328819,0.932859063148499,1,1,10,0.741706073284149,0.932859063148499,0.606557369232178,100,20,20
31,FRCSO_N100_DDProblem1_M2_D256_31.mat,26,1,1,0.862476098283585,0.862476098283585,0.941076099872589,1,1,8,0.738875329494476,0.924581587314606,0.5,70,38,8
32,FRCSO_N100_DDProblem1_M2_D256_32.mat,26,1,1,0.874627279918474,0.874627279918474,0.944247961044312,1,1,8,0.730948448181152,0.936974585056305,0.644067823886871,65,56,21
33,FRCSO_N100_DDProblem1_M2_D256_33.mat,26,1,1,0.87879559563742,0.87879559563742,0.947952330112457,1,1,8,0.797028601169586,0.911328375339508,0.507692337036133,48,68,16
34,FRCSO_N100_DDProblem1_M2_D256_34.mat,26,1,1,0.894373279305896,0.894373279305896,0.946117639541626,1,1,9,0.763269901275635,0.933993518352509,0.607142865657806,79,55,34
35,FRCSO_N100_DDProblem1_M2_D256_35.mat,26,1,1,0.869334603300302,0.869334603300302,0.933172225952148,1,1,5,0.787035882472992,0.926769971847534,0.564516127109528,60,75,35
36,FRCSO_N100_DDProblem1_M2_D256_36.mat,26,1,1,0.877564817167265,0.877564817167265,0.945322513580322,1,1,10,0.76508104801178,0.929117262363434,0.55932205915451,73,45,18
37,FRCSO_N100_DDProblem1_M2_D256_37.mat,26,1,1,0.855396738609025,0.855396738609025,0.944218873977661,1,1,8,0.722458064556122,0.938577115535736,0.439393937587738,86,21,7
38,FRCSO_N100_DDProblem1_M2_D256_38.mat,26,1,1,0.876638924803078,0.876638924803078,0.933370351791382,1,1,8,0.763084769248962,0.922588527202606,0.428571432828903,64,43,7
39,FRCSO_N100_DDProblem1_M2_D256_39.mat,26,1,1,0.851149668975943,0.851149668975943,0.93395733833313,1,1,5,0.700726389884949,0.92948043346405,0.433962255716324,82,45,27
40,FRCSO_N100_DDProblem1_M2_D256_40.mat,26,1,1,0.898797960986403,0.898797960986403,0.943982362747192,1,1,7,0.756430387496948,0.938987493515015,0.6875,72,70,42
41,FRCSO_N100_DDProblem1_M2_D256_41.mat,26,1,1,0.860153098890468,0.860153098890468,0.93340140581131,1,1,10,0.732266187667847,0.921565771102905,0.528301894664764,73,36,9
42,FRCSO_N100_DDProblem1_M2_D256_42.mat,26,1,1,0.843990850673281,0.843990850673281,0.933028817176819,1,1,8,0.701866328716278,0.914217948913574,0.46551725268364,70,52,22
43,FRCSO_N100_DDProblem1_M2_D256_43.mat,26,1,1,0.870900975805288,0.870900975805288,0.946553707122803,1,1,6,0.724085032939911,0.940595865249634,0.648148119449615,82,43,25
44,FRCSO_N100_DDProblem1_M2_D256_44.mat,26,1,1,0.882227240205927,0.882227240205927,0.946256220340729,1,1,17,0.762814939022064,0.923309922218323,0.53658539056778,83,66,49
45,FRCSO_N100_DDProblem1_M2_D256_45.mat,26,1,1,0.858244725305672,0.858244725305672,0.947305738925934,1,1,6,0.713231444358826,0.935106158256531,0.457142859697342,66,46,12
46,FRCSO_N100_DDProblem1_M2_D256_46.mat,26,1,1,0.895530399714147,0.895530399714147,0.948049128055573,1,1,20,0.799236595630646,0.947507083415985,0.642857134342194,80,60,40
47,FRCSO_N100_DDProblem1_M2_D256_47.mat,26,1,1,0.872973964468846,0.872973964468846,0.926455855369568,1,1,11,0.71574079990387,0.906097054481506,0.460317462682724,67,44,11
48,FRCSO_N100_DDProblem1_M2_D256_48.mat,26,1,1,0.87108793889545,0.87108793889545,0.94808429479599,1,1,9,0.749932050704956,0.901141762733459,0.714285731315613,18,91,9
49,FRCSO_N100_DDProblem1_M2_D256_49.mat,26,1,1,0.898151348222946,0.898151348222946,0.944205582141876,1,1,11,0.777017116546631,0.942143797874451,0.770833313465118,88,78,66
50,FRCSO_N100_DDProblem1_M2_D256_50.mat,26,1,1,0.893758232198685,0.893758232198685,0.945910274982452,1,1,11,0.751696348190308,0.945910274982452,0.628571450710297,100,47,47
51,FRCSO_N100_DDProblem1_M2_D256_51.mat,26,1,1,0.898258101478401,0.898258101478401,0.947280466556549,1,1,8,0.72446745634079,0.947280466556549,0.672727286815643,100,46,46
52,FRCSO_N100_DDProblem1_M2_D256_52.mat,26,1,1,0.886386723705511,0.886386723705511,0.947687268257141,1,1,9,0.767470002174377,0.942906558513641,0.688524603843689,75,82,57
53,FRCSO_N100_DDProblem1_M2_D256_53.mat,26,1,1,0.889308100153805,0.889308100153805,0.933082759380341,1,1,25,0.740298628807068,0.933082759380341,0.804347813129425,100,75,75
54,FRCSO_N100_DDProblem1_M2_D256_54.mat,26,1,1,0.871254261769643,0.871254261769643,0.947976887226105,1,1,8,0.736202776432037,0.920104026794434,0.61904764175415,51,70,21
55,FRCSO_N100_DDProblem1_M2_D256_55.mat,26,0,0,0.877352677339583,0.877352677339583,0.933751404285431,1,1,6,0.797101676464081,0.893526434898376,0.391304343938828,46,54,0
56,FRCSO_N100_DDProblem1_M2_D256_56.mat,26,0,0,0.82672946653163,0.82672946653163,0.932934939861298,1,1,6,0.763538658618927,0.82436203956604,0.263157904148102,40,28,0
57,FRCSO_N100_DDProblem1_M2_D256_57.mat,26,1,1,0.86578801067023,0.86578801067023,0.925481081008911,1,1,13,0.778231024742126,0.924058258533478,0.407407402992249,87,25,12
58,FRCSO_N100_DDProblem1_M2_D256_58.mat,26,1,1,0.870071614741302,0.870071614741302,0.942177355289459,1,1,11,0.734039664268494,0.924938142299652,0.426229506731033,55,56,11
59,FRCSO_N100_DDProblem1_M2_D256_59.mat,26,1,1,0.865634801926891,0.865634801926891,0.93330180644989,1,1,12,0.704406499862671,0.93330180644989,0.560000002384186,100,44,44
60,FRCSO_N100_DDProblem1_M2_D256_60.mat,26,1,1,0.868806403429914,0.868806403429914,0.947981178760529,1,1,5,0.728770971298218,0.926597714424133,0.592592597007751,61,69,30
61,FRCSO_N100_DDProblem1_M2_D256_61.mat,26,1,1,0.875487862969054,0.875487862969054,0.946691691875458,1,1,19,0.728801667690277,0.942565679550171,0.456140339374542,64,62,26
62,FRCSO_N100_DDProblem1_M2_D256_62.mat,26,1,1,0.848777475137529,0.848777475137529,0.948177516460419,1,1,10,0.713126122951508,0.948177516460419,0.509803950786591,100,40,40
63,FRCSO_N100_DDProblem1_M2_D256_63.mat,26,1,1,0.872573421491845,0.872573421491845,0.947553396224976,1,1,13,0.722457587718964,0.947198987007141,0.694915235042572,87,74,61
64,FRCSO_N100_DDProblem1_M2_D256_64.mat,26,1,1,0.879088178544595,0.879088178544595,0.945774018764496,1,1,9,0.758550405502319,0.943158030509949,0.649999976158142,75,57,32
65,FRCSO_N100_DDProblem1_M2_D256_65.mat,26,0,0,0.810152337041718,0.810152337041718,0.943226397037506,0.939393937587738,1,0,NaN,0.877381265163422,0.363636374473572,58,28,0
66,FRCSO_N100_DDProblem1_M2_D256_66.mat,26,1,1,0.866875856943622,0.866875856943622,0.936528265476227,1,1,8,0.759142696857452,0.929828763008118,0.563636362552643,84,53,37
67,FRCSO_N100_DDProblem1_M2_D256_67.mat,26,1,1,0.886227169849052,0.886227169849052,0.94770473241806,1,1,10,0.787329614162445,0.938742995262146,0.563380300998688,90,40,30
68,FRCSO_N100_DDProblem1_M2_D256_68.mat,26,1,1,0.882197831025042,0.882197831025042,0.941478431224823,1,1,17,0.714532017707825,0.920565962791443,0.725490212440491,68,49,17
69,FRCSO_N100_DDProblem1_M2_D256_69.mat,26,1,1,0.87271368408647,0.87271368408647,0.946826994419098,1,1,6,0.736145734786987,0.939884662628174,0.550000011920929,76,54,30
70,FRCSO_N100_DDProblem1_M2_D256_70.mat,26,0,0,0.823431841272719,0.823431841272719,0.946889519691467,1,1,9,0.743871986865997,0.83545058965683,0.180000007152557,33,49,0
71,FRCSO_N100_DDProblem1_M2_D256_71.mat,26,1,1,0.884881758505578,0.884881758505578,0.942357897758484,1,1,13,0.781590938568115,0.941694676876068,0.654545426368713,87,74,61
72,FRCSO_N100_DDProblem1_M2_D256_72.mat,26,1,1,0.852990522035086,0.852990522035086,0.947897493839264,1,1,7,0.718691766262054,0.941550850868225,0.485294103622437,79,34,13
73,FRCSO_N100_DDProblem1_M2_D256_73.mat,26,1,1,0.853544963396791,0.853544963396791,0.945622563362122,1,1,9,0.738605439662933,0.919380187988281,0.485294103622437,84,41,25
74,FRCSO_N100_DDProblem1_M2_D256_74.mat,26,1,1,0.861481342636817,0.861481342636817,0.941907703876495,1,1,5,0.757506668567657,0.918125450611115,0.40350878238678,75,30,5
75,FRCSO_N100_DDProblem1_M2_D256_75.mat,26,1,1,0.866452434438582,0.866452434438582,0.933249056339264,1,1,8,0.799366354942322,0.912249624729156,0.421052634716034,40,68,8
76,FRCSO_N100_DDProblem1_M2_D256_76.mat,26,0,0,0.835536729763925,0.835536729763925,0.943794250488281,1,1,6,0.751472949981689,0.840614080429077,0.327586203813553,50,44,0
77,FRCSO_N100_DDProblem1_M2_D256_77.mat,26,1,1,0.86307089999726,0.86307089999726,0.931239068508148,1,1,7,0.722989678382874,0.922743558883667,0.52173912525177,75,55,30
78,FRCSO_N100_DDProblem1_M2_D256_78.mat,26,1,1,0.861551681043931,0.861551681043931,0.921168506145477,1,1,15,0.768647074699402,0.921168506145477,0.616666674613953,100,56,56
79,FRCSO_N100_DDProblem1_M2_D256_79.mat,26,1,1,0.889999511986415,0.889999511986415,0.947051048278809,1,1,7,0.750149309635162,0.931743800640106,0.673913061618805,67,67,34
80,FRCSO_N100_DDProblem1_M2_D256_80.mat,26,1,1,0.671569065224659,0.671569065224659,0.94304084777832,0.742857158184052,1,0,NaN,0.931846976280212,0.547619044780731,78,44,22
81,FRCSO_N100_DDProblem1_M2_D256_81.mat,26,1,1,0.897693023706601,0.897693023706601,0.942077875137329,1,1,7,0.77864682674408,0.923369407653809,0.65625,67,79,46
82,FRCSO_N100_DDProblem1_M2_D256_82.mat,26,1,1,0.871411987461808,0.871411987461808,0.943753480911255,1,1,8,0.739965796470642,0.922604203224182,0.590163946151733,60,62,22
83,FRCSO_N100_DDProblem1_M2_D256_83.mat,26,1,1,0.871712466618646,0.871712466618646,0.944129645824432,1,1,17,0.780611038208008,0.904136836528778,0.528301894664764,68,49,17
84,FRCSO_N100_DDProblem1_M2_D256_84.mat,26,1,1,0.880440632020299,0.880440632020299,0.932015419006348,1,1,12,0.796804189682007,0.929903209209442,0.45762711763382,89,44,33
85,FRCSO_N100_DDProblem1_M2_D256_85.mat,26,1,1,0.878625415067331,0.878625415067331,0.946909308433533,1,1,9,0.745523989200592,0.942621052265167,0.639344274997711,74,66,40
86,FRCSO_N100_DDProblem1_M2_D256_86.mat,26,1,1,0.863321784522052,0.863321784522052,0.947917282581329,1,1,9,0.726059257984161,0.911367058753967,0.49295774102211,76,40,16
87,FRCSO_N100_DDProblem1_M2_D256_87.mat,26,1,1,0.855317397051034,0.855317397051034,0.947481155395508,1,1,8,0.718650043010712,0.915666460990906,0.419354826211929,70,38,8
88,FRCSO_N100_DDProblem1_M2_D256_88.mat,26,1,1,0.889809941975045,0.889809941975045,0.947699010372162,1,1,9,0.758879721164703,0.946101129055023,0.545454561710358,63,55,18
89,FRCSO_N100_DDProblem1_M2_D256_89.mat,26,1,1,0.869797753302151,0.869797753302151,0.947451114654541,1,1,10,0.722258687019348,0.938739776611328,0.622950792312622,82,54,36
90,FRCSO_N100_DDProblem1_M2_D256_90.mat,26,1,1,0.864268669977585,0.864268669977585,0.947383761405945,1,1,9,0.724209845066071,0.942546129226685,0.551724135875702,60,65,25
91,FRCSO_N100_DDProblem1_M2_D256_91.mat,26,1,1,0.872727688404657,0.872727688404657,0.947729885578156,1,1,12,0.720333158969879,0.947729885578156,0.564516127109528,100,53,53
92,FRCSO_N100_DDProblem1_M2_D256_92.mat,26,1,1,0.879467416928126,0.879467416928126,0.947135865688324,1,1,9,0.726962566375732,0.943060040473938,0.660377383232117,68,66,34
93,FRCSO_N100_DDProblem1_M2_D256_93.mat,26,1,1,0.843790855089102,0.843790855089102,0.933260321617126,1,1,8,0.702749311923981,0.922493815422058,0.490196079015732,79,35,14
94,FRCSO_N100_DDProblem1_M2_D256_94.mat,26,1,1,0.890077689783055,0.890077689783055,0.947558104991913,1,1,7,0.750004947185516,0.926522612571716,0.730769217014313,60,79,39
95,FRCSO_N100_DDProblem1_M2_D256_95.mat,26,1,1,0.880217070896171,0.880217070896171,0.947302520275116,1,1,12,0.725257873535156,0.938288629055023,0.725000023841858,56,77,33
96,FRCSO_N100_DDProblem1_M2_D256_96.mat,26,1,1,0.864659546298838,0.864659546298838,0.94633162021637,1,1,11,0.750120103359222,0.937146723270416,0.5,65,56,21
97,FRCSO_N100_DDProblem1_M2_D256_97.mat,26,1,1,0.869521923667016,0.869521923667016,0.943002998828888,1,1,8,0.738471925258636,0.917514562606812,0.512195110321045,63,45,8
98,FRCSO_N100_DDProblem1_M2_D256_98.mat,26,0,0,0.844547422174607,0.844547422174607,0.946072936058044,1,1,8,0.715389430522919,0.887050628662109,0.315068483352661,51,42,0
99,FRCSO_N100_DDProblem1_M2_D256_99.mat,26,1,1,0.859638769493328,0.859638769493328,0.944737613201141,1,1,4,0.749965369701385,0.908227384090424,0.430379748344421,36,72,8
100,FRCSO_N100_DDProblem1_M2_D256_100.mat,26,1,1,0.863113957177971,0.863113957177971,0.940186202526093,1,1,10,0.745108723640442,0.919247269630432,0.449999988079071,91,27,18
101,FRCSO_N100_DDProblem1_M2_D256_101.mat,26,1,1,0.844315325010119,0.844315325010119,0.943561315536499,1,1,5,0.701739311218262,0.908425450325012,0.426470577716827,66,47,13
102,FRCSO_N100_DDProblem1_M2_D256_102.mat,26,1,1,0.874536324426844,0.874536324426844,0.945467531681061,1,1,7,0.752677142620087,0.921655893325806,0.489795923233032,62,79,41
103,FRCSO_N100_DDProblem1_M2_D256_103.mat,26,1,1,0.879479586677212,0.879479586677212,0.943994164466858,1,1,15,0.794044554233551,0.943994164466858,0.56521737575531,100,70,70
104,FRCSO_N100_DDProblem1_M2_D256_104.mat,26,0,0,0.852178903589586,0.852178903589586,0.945977687835693,1,1,5,0.743125915527344,0.869562804698944,0.353846162557602,59,41,0
105,FRCSO_N100_DDProblem1_M2_D256_105.mat,26,1,1,0.874086480896999,0.874086480896999,0.945918440818787,1,1,8,0.767175495624542,0.938057363033295,0.603448271751404,68,76,44
106,FRCSO_N100_DDProblem1_M2_D256_106.mat,26,1,1,0.833576488673097,0.833576488673097,0.946187257766724,1,1,6,0.70249330997467,0.906946659088135,0.428571432828903,59,51,10
107,FRCSO_N100_DDProblem1_M2_D256_107.mat,26,0,0,0.856091575120608,0.856091575120608,0.948099672794342,1,1,13,0.734719336032867,0.874793708324432,0.393442630767822,63,37,0
108,FRCSO_N100_DDProblem1_M2_D256_108.mat,26,1,1,0.871714759751953,0.871714759751953,0.944892585277557,1,1,10,0.76213926076889,0.938753545284271,0.475409835577011,91,27,18
109,FRCSO_N100_DDProblem1_M2_D256_109.mat,26,1,1,0.869155687482975,0.869155687482975,0.94834041595459,1,1,7,0.71919459104538,0.913890063762665,0.492063492536545,61,57,18
110,FRCSO_N100_DDProblem1_M2_D256_110.mat,26,1,1,0.87625285675159,0.87625285675159,0.948055684566498,1,1,10,0.713874280452728,0.948055684566498,0.609375,100,45,45
111,FRCSO_N100_DDProblem1_M2_D256_111.mat,26,1,1,0.869159193015934,0.869159193015934,0.941828370094299,1,1,9,0.734971940517426,0.941828370094299,0.516666650772095,100,27,27
112,FRCSO_N100_DDProblem1_M2_D256_112.mat,26,1,1,0.869528347526577,0.869528347526577,0.927334129810333,1,1,10,0.764426290988922,0.919531345367432,0.49295774102211,80,40,20
113,FRCSO_N100_DDProblem1_M2_D256_113.mat,26,1,1,0.874359449007688,0.874359449007688,0.948417782783508,1,1,6,0.702146649360657,0.943814873695374,0.574468076229095,80,61,41
114,FRCSO_N100_DDProblem1_M2_D256_114.mat,26,1,1,0.876219402291374,0.876219402291374,0.945900201797485,1,1,12,0.79307609796524,0.942024350166321,0.472222208976746,89,33,22
115,FRCSO_N100_DDProblem1_M2_D256_115.mat,26,1,1,0.911128051687641,0.911128051687641,0.933898866176605,1,1,15,0.86696457862854,0.931779444217682,0.647058844566345,85,57,42
116,FRCSO_N100_DDProblem1_M2_D256_116.mat,26,1,1,0.853281534112334,0.853281534112334,0.945573329925537,1,1,7,0.703315794467926,0.934721112251282,0.5625,69,51,20
117,FRCSO_N100_DDProblem1_M2_D256_117.mat,26,0,0,0.843089222869398,0.843089222869398,0.948112487792969,1,1,5,0.771969795227051,0.845746099948883,0.274193555116653,35,44,0
118,FRCSO_N100_DDProblem1_M2_D256_118.mat,26,1,1,0.884756861050814,0.884756861050814,0.931679725646973,1,1,10,0.769462108612061,0.930058777332306,0.52542370557785,91,63,54
119,FRCSO_N100_DDProblem1_M2_D256_119.mat,26,0,0,0.844230285993884,0.844230285993884,0.946428775787354,1,1,7,0.746876657009125,0.844873070716858,0.28571429848671,61,25,0
120,FRCSO_N100_DDProblem1_M2_D256_120.mat,26,1,1,0.86192983879946,0.86192983879946,0.933415234088898,1,1,9,0.744540691375732,0.927215874195099,0.446428567171097,75,41,16
121,FRCSO_N100_DDProblem1_M2_D256_121.mat,26,1,1,0.875274552739358,0.875274552739358,0.947637677192688,1,1,7,0.780955910682678,0.9302938580513,0.444444447755814,67,57,24
122,FRCSO_N100_DDProblem1_M2_D256_122.mat,26,1,1,0.876382929262858,0.876382929262858,0.946982562541962,1,1,12,0.745937824249268,0.946894764900208,0.573770463466644,88,36,24
123,FRCSO_N100_DDProblem1_M2_D256_123.mat,26,1,1,0.880443001302906,0.880443001302906,0.946970403194427,1,1,8,0.74062305688858,0.921680390834808,0.600000023841858,62,60,22
124,FRCSO_N100_DDProblem1_M2_D256_124.mat,26,1,1,0.889278842182827,0.889278842182827,0.945811867713928,1,1,12,0.762956738471985,0.925467431545258,0.75555557012558,78,55,33
125,FRCSO_N100_DDProblem1_M2_D256_125.mat,26,1,1,0.90199935849453,0.90199935849453,0.946979463100433,1,1,14,0.77319473028183,0.946979463100433,0.804347813129425,100,86,86
126,FRCSO_N100_DDProblem1_M2_D256_126.mat,26,1,1,0.876586186812752,0.876586186812752,0.930998861789703,1,1,7,0.795945644378662,0.907976686954498,0.451612889766693,55,58,13
127,FRCSO_N100_DDProblem1_M2_D256_127.mat,26,1,1,0.890434013121093,0.890434013121093,0.943585097789764,1,1,5,0.782731831073761,0.92744517326355,0.516129016876221,95,30,25
128,FRCSO_N100_DDProblem1_M2_D256_128.mat,26,1,1,0.895725430184424,0.895725430184424,0.944493889808655,1,1,8,0.753441870212555,0.920781254768372,0.709090888500214,64,84,48
129,FRCSO_N100_DDProblem1_M2_D256_129.mat,26,1,1,0.861539316802165,0.861539316802165,0.946515321731567,1,1,9,0.706458747386932,0.900694966316223,0.439393937587738,47,62,9
130,FRCSO_N100_DDProblem1_M2_D256_130.mat,26,1,1,0.875416994745338,0.875416994745338,0.939589202404022,1,1,20,0.729363560676575,0.922202467918396,0.711538434028625,80,40,20
131,FRCSO_N100_DDProblem1_M2_D256_131.mat,26,1,1,0.856351603366983,0.856351603366983,0.94784539937973,1,1,8,0.725619673728943,0.93172413110733,0.430555552244186,65,49,14
132,FRCSO_N100_DDProblem1_M2_D256_132.mat,26,1,1,0.870427956533334,0.870427956533334,0.946088194847107,1,1,8,0.747836828231812,0.937756776809692,0.560606062412262,71,60,31
133,FRCSO_N100_DDProblem1_M2_D256_133.mat,26,1,1,0.863745794407235,0.863745794407235,0.946607768535614,1,1,8,0.751060128211975,0.942956864833832,0.508474588394165,72,60,32
134,FRCSO_N100_DDProblem1_M2_D256_134.mat,26,1,1,0.884106999237551,0.884106999237551,0.942386209964752,1,1,6,0.792210042476654,0.910548090934753,0.433962255716324,55,51,6
135,FRCSO_N100_DDProblem1_M2_D256_135.mat,26,1,1,0.884773712541503,0.884773712541503,0.947784960269928,1,1,15,0.706237077713013,0.940643131732941,0.53658539056778,70,60,30
136,FRCSO_N100_DDProblem1_M2_D256_136.mat,26,1,1,0.877607355906706,0.877607355906706,0.946892142295837,1,1,8,0.772669076919556,0.939311146736145,0.524590134620667,84,52,36
137,FRCSO_N100_DDProblem1_M2_D256_137.mat,26,0,0,0.817202865134776,0.817202865134776,0.926306009292603,1,1,9,0.708010852336884,0.866270124912262,0.363636374473572,54,30,0
138,FRCSO_N100_DDProblem1_M2_D256_138.mat,26,1,1,0.882885165502621,0.882885165502621,0.947008669376373,1,1,12,0.747448444366455,0.946303844451904,0.612903237342834,78,55,33
139,FRCSO_N100_DDProblem1_M2_D256_139.mat,26,1,1,0.880891043819238,0.880891043819238,0.947280526161194,1,1,11,0.782670140266418,0.91612035036087,0.507042229175568,77,34,11
140,FRCSO_N100_DDProblem1_M2_D256_140.mat,26,1,1,0.894786944528679,0.894786944528679,0.941152989864349,1,1,25,0.752732634544373,0.941152989864349,0.760869562625885,100,75,75
141,FRCSO_N100_DDProblem1_M2_D256_141.mat,26,1,1,0.860717919545646,0.860717919545646,0.945446372032166,1,1,10,0.735455393791199,0.917387723922729,0.537313461303711,70,50,20
142,FRCSO_N100_DDProblem1_M2_D256_142.mat,26,1,1,0.882345413821835,0.882345413821835,0.944808423519135,1,1,9,0.765793263912201,0.944060444831848,0.649999976158142,91,55,46
143,FRCSO_N100_DDProblem1_M2_D256_143.mat,26,1,1,0.86080877068299,0.86080877068299,0.928466618061066,1,1,10,0.704597890377045,0.91202175617218,0.520833313465118,60,60,20
144,FRCSO_N100_DDProblem1_M2_D256_144.mat,26,0,0,0.845297051831544,0.845297051831544,0.930712282657623,1,1,10,0.777426600456238,0.871203899383545,0.215384617447853,37,63,0
145,FRCSO_N100_DDProblem1_M2_D256_145.mat,26,1,1,0.839157075061319,0.839157075061319,0.933141112327576,1,1,9,0.725666880607605,0.900878190994263,0.47272726893425,52,56,8
