run,file,nSnaps,successFinal,successAny,hvFinal,hvMax,bestQED,bestSim,validFrac,simEq1Count,leadLikeQED,maxQED_at_sim_ge_thr,maxSim_at_qed_ge_thr,countSim_ge_thr,countQED_ge_thr,countBoth
22,MOL_MOEA_v10_bank_DDProblem1_M2_D256_22.mat,26,1,1,0.85811112251546,0.865274444841618,0.907856464385986,1,1,2,0.731674194335938,0.907856464385986,0.645161271095276,100,96,96
23,MOL_MOEA_v10_bank_DDProblem1_M2_D256_23.mat,26,1,1,0.872724058717337,0.872724058717337,0.928591251373291,1,1,7,0.771488189697266,0.928591251373291,0.534482777118683,100,86,86
24,MOL_MOEA_v10_bank_DDProblem1_M2_D256_24.mat,26,0,0,0.829694500788435,0.829694500788435,0.944946885108948,1,1,19,0.73690140247345,0.872018933296204,0.170454546809196,30,15,0
25,MOL_MOEA_v10_bank_DDProblem1_M2_D256_25.mat,26,1,1,0.869415872853558,0.869415872853558,0.938559353351593,1,1,1,0.772033631801605,0.938559353351593,0.622641503810883,100,99,99
26,MOL_MOEA_v10_bank_DDProblem1_M2_D256_26.mat,26,1,1,0.848238344656892,0.85632180152671,0.900937974452972,1,1,1,0.767935872077942,0.900937974452972,0.596774220466614,100,97,97
27,MOL_MOEA_v10_bank_DDProblem1_M2_D256_27.mat,26,0,0,0.840719370114673,0.840719370114673,0.94757491350174,1,1,12,0.780242919921875,0.816664695739746,0.18823529779911,15,15,0
28,MOL_MOEA_v10_bank_DDProblem1_M2_D256_28.mat,26,0,0,0.81619301534101,0.81619301534101,0.941874086856842,1,1,14,0.714283764362335,0.846318125724792,0.197368428111076,33,14,0
29,MOL_MOEA_v10_bank_DDProblem1_M2_D256_29.mat,26,0,0,0.857060290608093,0.857220057786808,0.941007852554321,1,1,11,0.767371296882629,0.898120522499084,0.256097555160522,32,10,0
30,MOL_MOEA_v10_bank_DDProblem1_M2_D256_30.mat,26,0,0,0.770541305364262,0.770541305364262,0.924543082714081,1,1,8,0.737684905529022,0.737684905529022,0.170731708407402,8,14,0
31,MOL_MOEA_v10_bank_DDProblem1_M2_D256_31.mat,26,0,0,0.813484065752012,0.813484065752012,0.940706014633179,1,1,5,0.754545331001282,0.840025842189789,0.147540986537933,10,14,0
32,MOL_MOEA_v10_bank_DDProblem1_M2_D256_32.mat,26,1,1,0.848857023886062,0.861220574640505,0.907989740371704,1,1,7,0.748776793479919,0.907989740371704,0.545454561710358,100,90,90
33,MOL_MOEA_v10_bank_DDProblem1_M2_D256_33.mat,26,0,0,0.835074394099462,0.835589605810945,0.932379484176636,1,1,8,0.741706073284149,0.852528035640717,0.162499994039536,29,13,0
34,MOL_MOEA_v10_bank_DDProblem1_M2_D256_34.mat,26,0,0,0.845147857644363,0.845147857644363,0.943557620048523,1,1,8,0.796211838722229,0.855846226215363,0.140845075249672,31,10,0
35,MOL_MOEA_v10_bank_DDProblem1_M2_D256_35.mat,26,0,0,0.837014602374055,0.837014602374055,0.94029712677002,1,1,21,0.730948448181152,0.872794568538666,0.179775282740593,50,8,0
36,MOL_MOEA_v10_bank_DDProblem1_M2_D256_36.mat,26,1,1,0.846142663915209,0.848929229073871,0.914271771907806,1,1,19,0.738875329494476,0.914271771907806,0.478873252868652,100,68,68
37,MOL_MOEA_v10_bank_DDProblem1_M2_D256_37.mat,26,1,1,0.851584131919058,0.858918891191923,0.917819797992706,1,1,1,0.763269901275635,0.917819797992706,0.571428596973419,100,99,99
38,MOL_MOEA_v10_bank_DDProblem1_M2_D256_38.mat,26,0,0,0.822140610438631,0.822140610438631,0.923669934272766,1,1,15,0.787035882472992,0.79058450460434,0.246753245592117,18,17,0
39,MOL_MOEA_v10_bank_DDProblem1_M2_D256_39.mat,26,0,0,0.855844326916904,0.855844326916904,0.942908525466919,1,1,14,0.797028601169586,0.863445818424225,0.207792207598686,21,17,0
40,MOL_MOEA_v10_bank_DDProblem1_M2_D256_40.mat,26,0,0,0.825448963652195,0.825448963652195,0.91060882806778,1,1,8,0.76508104801178,0.851861834526062,0.126436784863472,14,8,0
41,MOL_MOEA_v10_bank_DDProblem1_M2_D256_41.mat,26,0,0,0.836241217723179,0.836241217723179,0.928373396396637,1,1,17,0.763084769248962,0.848347187042236,0.15068493783474,28,9,0
42,MOL_MOEA_v10_bank_DDProblem1_M2_D256_42.mat,26,0,0,0.821321043993475,0.821321043993475,0.93983656167984,1,1,7,0.700726389884949,0.835565626621246,0.17910447716713,21,9,0
43,MOL_MOEA_v10_bank_DDProblem1_M2_D256_43.mat,26,0,0,0.815232007378467,0.815232007378467,0.929451465606689,1,1,5,0.722458064556122,0.867453992366791,0.202531650662422,9,25,0
44,MOL_MOEA_v10_bank_DDProblem1_M2_D256_44.mat,26,1,1,0.848359279641063,0.859599087897497,0.906135261058807,1,1,1,0.756430387496948,0.906135261058807,0.551724135875702,100,98,98
45,MOL_MOEA_v10_bank_DDProblem1_M2_D256_45.mat,26,1,1,0.838075251834425,0.838075251834425,0.93328595161438,1,1,9,0.724085032939911,0.901019155979156,0.52238804101944,27,19,3
46,MOL_MOEA_v10_bank_DDProblem1_M2_D256_46.mat,26,0,0,0.839164979790549,0.839164979790549,0.945522964000702,1,1,10,0.732266187667847,0.88086861371994,0.283582091331482,17,17,0
47,MOL_MOEA_v10_bank_DDProblem1_M2_D256_47.mat,26,0,0,0.816389326085758,0.816389326085758,0.947507083415985,1,1,13,0.701866328716278,0.872473955154419,0.277777791023254,22,12,0
48,MOL_MOEA_v10_bank_DDProblem1_M2_D256_48.mat,26,0,0,0.838307242529033,0.838307242529033,0.94514936208725,1,1,17,0.762814939022064,0.829138040542603,0.186440676450729,24,10,0
49,MOL_MOEA_v10_bank_DDProblem1_M2_D256_49.mat,26,1,1,0.856709833150871,0.860779327763756,0.907360255718231,1,1,3,0.71574079990387,0.907360255718231,0.475409835577011,100,89,89
50,MOL_MOEA_v10_bank_DDProblem1_M2_D256_50.mat,26,0,0,0.825838209736604,0.826076611967297,0.928896069526672,1,1,9,0.713231444358826,0.897365748882294,0.309523820877075,37,12,0
51,MOL_MOEA_v10_bank_DDProblem1_M2_D256_51.mat,26,1,1,0.862063439004693,0.862486424753866,0.915582597255707,1,1,1,0.799236595630646,0.915582597255707,0.540000021457672,100,99,99
52,MOL_MOEA_v10_bank_DDProblem1_M2_D256_52.mat,26,1,1,0.839794977821327,0.840369821937019,0.936243414878845,1,1,4,0.749932050704956,0.915731310844421,0.477611929178238,55,48,45
53,MOL_MOEA_v10_bank_DDProblem1_M2_D256_53.mat,26,1,1,0.898346189772095,0.898760566999425,0.942165195941925,1,1,2,0.751696348190308,0.942165195941925,0.733333349227905,100,94,94
54,MOL_MOEA_v10_bank_DDProblem1_M2_D256_54.mat,26,1,1,0.866025376913882,0.872441697034247,0.918383181095123,1,1,1,0.777017116546631,0.918383181095123,0.629629611968994,100,99,99
55,MOL_MOEA_v10_bank_DDProblem1_M2_D256_55.mat,26,1,1,0.874922878178712,0.879922383718192,0.911906719207764,1,1,2,0.72446745634079,0.911906719207764,0.545454561710358,100,94,94
56,MOL_MOEA_v10_bank_DDProblem1_M2_D256_56.mat,26,1,1,0.866499525136387,0.866499525136387,0.916552841663361,1,1,3,0.767470002174377,0.916552841663361,0.59375,100,94,94
57,MOL_MOEA_v10_bank_DDProblem1_M2_D256_57.mat,26,0,0,0.851760003547738,0.851760003547738,0.933629095554352,1,1,2,0.740298628807068,0.896921932697296,0.3125,13,12,0
58,MOL_MOEA_v10_bank_DDProblem1_M2_D256_58.mat,26,1,1,0.849534796017128,0.856949934971517,0.906390786170959,1,1,3,0.736202776432037,0.906390786170959,0.579710125923157,100,94,94
59,MOL_MOEA_v10_bank_DDProblem1_M2_D256_59.mat,26,0,0,0.872160561498147,0.872160561498147,0.942151665687561,1,1,6,0.797101676464081,0.894599497318268,0.217948719859123,17,24,0
60,MOL_MOEA_v10_bank_DDProblem1_M2_D256_60.mat,26,0,0,0.816421137784092,0.816421137784092,0.946763336658478,1,1,8,0.763538658618927,0.781383216381073,0.189873412251472,14,19,0
61,MOL_MOEA_v10_bank_DDProblem1_M2_D256_61.mat,26,0,0,0.846870461904883,0.846870461904883,0.943029642105103,1,1,17,0.778231024742126,0.884053230285645,0.168831169605255,27,9,0
62,MOL_MOEA_v10_bank_DDProblem1_M2_D256_62.mat,26,0,0,0.813171404305903,0.813184156588187,0.948177516460419,1,1,6,0.704406499862671,0.819553673267365,0.183098584413528,9,26,0
63,MOL_MOEA_v10_bank_DDProblem1_M2_D256_63.mat,26,0,0,0.839531337711649,0.839531337711649,0.944092690944672,1,1,11,0.734039664268494,0.862470030784607,0.186666667461395,30,6,0
64,MOL_MOEA_v10_bank_DDProblem1_M2_D256_64.mat,26,1,1,0.83953541732204,0.843675364302114,0.906008660793304,1,1,3,0.728770971298218,0.906008660793304,0.517241358757019,100,95,95
65,MOL_MOEA_v10_bank_DDProblem1_M2_D256_65.mat,26,1,1,0.863073814773575,0.867129242035,0.924710512161255,1,1,1,0.728801667690277,0.924710512161255,0.45762711763382,100,94,94
66,MOL_MOEA_v10_bank_DDProblem1_M2_D256_66.mat,26,1,1,0.825111183827861,0.826548587249443,0.916320383548737,1,1,2,0.713126122951508,0.916320383548737,0.459016382694244,100,95,95
67,MOL_MOEA_v10_bank_DDProblem1_M2_D256_67.mat,26,1,1,0.838205708866312,0.844333850852468,0.923493802547455,1,1,2,0.722457587718964,0.923493802547455,0.575757563114166,100,98,98
68,MOL_MOEA_v10_bank_DDProblem1_M2_D256_68.mat,26,0,0,0.849394387567887,0.849394387567887,0.943184494972229,1,1,13,0.758550405502319,0.88319730758667,0.379746824502945,18,18,0
69,MOL_MOEA_v10_bank_DDProblem1_M2_D256_69.mat,26,0,0,0.820208347127823,0.820208347127823,0.945763528347015,1,1,3,0.791352272033691,0.791352272033691,0.196428567171097,3,23,0
70,MOL_MOEA_v10_bank_DDProblem1_M2_D256_70.mat,26,0,0,0.840790135001743,0.840790135001743,0.929793655872345,1,1,21,0.759142696857452,0.890113890171051,0.15384615957737,27,6,0
71,MOL_MOEA_v10_bank_DDProblem1_M2_D256_71.mat,26,1,1,0.849700822194389,0.849700822194389,0.916756451129913,1,1,1,0.787329614162445,0.916756451129913,0.451612889766693,100,98,98
72,MOL_MOEA_v10_bank_DDProblem1_M2_D256_72.mat,26,0,0,0.858946205991393,0.858946205991393,0.945622563362122,1,1,16,0.714532017707825,0.899781167507172,0.236842110753059,28,13,0
73,MOL_MOEA_v10_bank_DDProblem1_M2_D256_73.mat,26,0,0,0.788557089247884,0.788557089247884,0.947897493839264,1,1,3,0.736145734786987,0.736145734786987,0.217948719859123,3,30,0
74,MOL_MOEA_v10_bank_DDProblem1_M2_D256_74.mat,26,0,0,0.828094616256052,0.828094616256052,0.94057297706604,1,1,11,0.743871986865997,0.865340054035187,0.095238097012043,34,8,0
75,MOL_MOEA_v10_bank_DDProblem1_M2_D256_75.mat,26,1,1,0.868469400321057,0.870271797212176,0.916720330715179,1,1,2,0.780785441398621,0.916720330715179,0.654545426368713,100,98,98
76,MOL_MOEA_v10_bank_DDProblem1_M2_D256_76.mat,26,0,0,0.811845117717256,0.811845117717256,0.904208242893219,1,1,21,0.738605439662933,0.816994726657867,0.240506336092949,28,7,0
77,MOL_MOEA_v10_bank_DDProblem1_M2_D256_77.mat,26,1,1,0.841102175969027,0.841217079076255,0.92766660451889,1,1,1,0.718691766262054,0.92766660451889,0.479452043771744,100,96,96
78,MOL_MOEA_v10_bank_DDProblem1_M2_D256_78.mat,26,0,0,0.821628679417999,0.821628679417999,0.913200199604034,1,1,8,0.757506668567657,0.876944124698639,0.25,23,16,0
79,MOL_MOEA_v10_bank_DDProblem1_M2_D256_79.mat,26,0,0,0.837011895001858,0.837011895001858,0.946126937866211,1,1,10,0.799366354942322,0.818781971931458,0.229729726910591,13,21,0
80,MOL_MOEA_v10_bank_DDProblem1_M2_D256_80.mat,26,0,0,0.803193464711145,0.803193464711145,0.918938994407654,1,1,14,0.722989678382874,0.799404084682465,0.197674423456192,27,5,0
81,MOL_MOEA_v10_bank_DDProblem1_M2_D256_81.mat,26,0,0,0.789917319587936,0.789917319587936,0.932965934276581,1,1,3,0.751472949981689,0.763278007507324,0.138461545109749,5,16,0
82,MOL_MOEA_v10_bank_DDProblem1_M2_D256_82.mat,26,1,1,0.856399649581217,0.861139903146956,0.911324679851532,1,1,1,0.768647074699402,0.911324679851532,0.616666674613953,100,98,98
83,MOL_MOEA_v10_bank_DDProblem1_M2_D256_83.mat,26,0,0,0.833108907684952,0.833108907684952,0.940887272357941,1,1,18,0.750149309635162,0.874326050281525,0.267605632543564,24,13,0
84,MOL_MOEA_v10_bank_DDProblem1_M2_D256_84.mat,26,1,1,0.870356589785015,0.872842338851173,0.914874911308289,1,1,1,0.77864682674408,0.914874911308289,0.60606062412262,100,96,96
85,MOL_MOEA_v10_bank_DDProblem1_M2_D256_85.mat,26,0,0,0.842811130339487,0.842811130339487,0.932767510414124,1,1,11,0.772982835769653,0.840989291667938,0.265306115150452,29,8,0
86,MOL_MOEA_v10_bank_DDProblem1_M2_D256_86.mat,26,0,0,0.828314598056362,0.828314598056362,0.947875618934631,1,1,16,0.739965796470642,0.825737953186035,0.195402294397354,32,14,0
87,MOL_MOEA_v10_bank_DDProblem1_M2_D256_87.mat,26,0,0,0.843451810347686,0.843451810347686,0.933777332305908,1,1,20,0.780611038208008,0.866681396961212,0.136986300349236,25,9,0
88,MOL_MOEA_v10_bank_DDProblem1_M2_D256_88.mat,26,1,1,0.8420704778217,0.84235844131608,0.913060545921326,1,1,1,0.745523989200592,0.913060545921326,0.576271176338196,100,99,99
89,MOL_MOEA_v10_bank_DDProblem1_M2_D256_89.mat,26,0,0,0.850612853990147,0.850612853990147,0.933719336986542,1,1,18,0.796804189682007,0.875516057014465,0.362318843603134,27,10,0
90,MOL_MOEA_v10_bank_DDProblem1_M2_D256_90.mat,26,0,0,0.796522350797524,0.796522350797524,0.942973136901855,1,1,10,0.726059257984161,0.773316323757172,0.197674423456192,18,13,0
91,MOL_MOEA_v10_bank_DDProblem1_M2_D256_91.mat,26,0,0,0.840375453683025,0.840375453683025,0.947147727012634,1,1,5,0.718650043010712,0.895659446716309,0.315789461135864,31,9,0
92,MOL_MOEA_v10_bank_DDProblem1_M2_D256_92.mat,26,1,1,0.840642074127382,0.846183299742361,0.907756268978119,1,1,1,0.722258687019348,0.907756268978119,0.47272726893425,100,95,95
93,MOL_MOEA_v10_bank_DDProblem1_M2_D256_93.mat,26,1,1,0.861244952678832,0.861278708503759,0.943060040473938,1,1,6,0.758879721164703,0.909047663211823,0.455882340669632,33,27,25
94,MOL_MOEA_v10_bank_DDProblem1_M2_D256_94.mat,26,0,0,0.833653231540233,0.833828563929318,0.947559773921967,1,1,17,0.724209845066071,0.874228477478027,0.200000002980232,31,10,0
95,MOL_MOEA_v10_bank_DDProblem1_M2_D256_95.mat,26,1,1,0.866293499206602,0.871655490236424,0.909136652946472,1,1,1,0.750004947185516,0.909136652946472,0.730769217014313,100,99,99
96,MOL_MOEA_v10_bank_DDProblem1_M2_D256_96.mat,26,0,0,0.828063800250594,0.828063800250594,0.931421041488647,1,1,5,0.720333158969879,0.852757036685944,0.222222223877907,22,19,0
97,MOL_MOEA_v10_bank_DDProblem1_M2_D256_97.mat,26,1,1,0.858200076255486,0.859065970977788,0.934945702552795,1,1,3,0.726962566375732,0.934945702552795,0.492063492536545,100,94,94
98,MOL_MOEA_v10_bank_DDProblem1_M2_D256_98.mat,26,0,0,0.798931782662237,0.798931782662237,0.942601978778839,1,1,12,0.702749311923981,0.816071748733521,0.136363640427589,21,14,0
99,MOL_MOEA_v10_bank_DDProblem1_M2_D256_99.mat,26,0,0,0.832224960415227,0.832224960415227,0.931010007858276,1,1,11,0.715389430522919,0.857558608055115,0.18604651093483,23,9,0
100,MOL_MOEA_v10_bank_DDProblem1_M2_D256_100.mat,26,1,1,0.866733480438011,0.878502230242649,0.912407279014587,1,1,1,0.725257873535156,0.912407279014587,0.725000023841858,100,98,98
101,MOL_MOEA_v10_bank_DDProblem1_M2_D256_101.mat,26,0,0,0.837964966656734,0.837964966656734,0.937488853931427,1,1,11,0.750120103359222,0.856831669807434,0.244444444775581,41,10,0
102,MOL_MOEA_v10_bank_DDProblem1_M2_D256_102.mat,26,0,0,0.85923541608226,0.85923541608226,0.935028672218323,1,1,2,0.738471925258636,0.899478018283844,0.319148927927017,18,23,0
103,MOL_MOEA_v10_bank_DDProblem1_M2_D256_103.mat,26,0,0,0.855330579479672,0.855330579479672,0.946187257766724,1,1,6,0.752677142620087,0.876060307025909,0.241379305720329,12,23,0
104,MOL_MOEA_v10_bank_DDProblem1_M2_D256_104.mat,26,0,0,0.801793769690655,0.801793769690655,0.931396126747131,1,1,12,0.749965369701385,0.749965369701385,0.244186043739319,12,8,0
105,MOL_MOEA_v10_bank_DDProblem1_M2_D256_105.mat,26,0,0,0.792943972508221,0.792943972508221,0.943656444549561,1,1,14,0.745108723640442,0.745108723640442,0.25,14,21,0
106,MOL_MOEA_v10_bank_DDProblem1_M2_D256_106.mat,26,0,0,0.796400233092932,0.796400233092932,0.943294763565063,1,1,8,0.701739311218262,0.82123339176178,0.127906978130341,15,10,0
107,MOL_MOEA_v10_bank_DDProblem1_M2_D256_107.mat,26,0,0,0.827967322497017,0.827967322497017,0.946190714836121,1,1,14,0.70249330997467,0.877528250217438,0.277777791023254,26,9,0
108,MOL_MOEA_v10_bank_DDProblem1_M2_D256_108.mat,26,0,0,0.85217847823901,0.85217847823901,0.945326566696167,1,1,11,0.794044554233551,0.863781929016113,0.220338985323906,25,9,0
109,MOL_MOEA_v10_bank_DDProblem1_M2_D256_109.mat,26,0,0,0.841677542966415,0.841677542966415,0.926682829856873,1,1,9,0.743125915527344,0.865827620029449,0.25,31,6,0
110,MOL_MOEA_v10_bank_DDProblem1_M2_D256_110.mat,26,1,1,0.859618303171175,0.863307596130996,0.923856258392334,1,1,1,0.767175495624542,0.923856258392334,0.5,100,98,98
111,MOL_MOEA_v10_bank_DDProblem1_M2_D256_111.mat,26,1,1,0.858059053222076,0.858059053222076,0.940616726875305,1,1,4,0.713874280452728,0.940616726875305,0.492753624916077,100,89,89
112,MOL_MOEA_v10_bank_DDProblem1_M2_D256_112.mat,26,0,0,0.79063587777858,0.79063587777858,0.910566329956055,1,1,16,0.734719336032867,0.749827921390533,0.256756752729416,21,9,0
113,MOL_MOEA_v10_bank_DDProblem1_M2_D256_113.mat,26,0,0,0.853261345891874,0.853261345891874,0.922304272651672,1,1,19,0.76213926076889,0.886781513690948,0.190476194024086,38,4,0
114,MOL_MOEA_v10_bank_DDProblem1_M2_D256_114.mat,26,0,0,0.803532897825449,0.803532897825449,0.947330892086029,1,1,5,0.71919459104538,0.798375248908997,0.156626507639885,14,11,0
115,MOL_MOEA_v10_bank_DDProblem1_M2_D256_115.mat,26,0,0,0.843948224456407,0.843948224456407,0.923651218414307,1,1,15,0.79307609796524,0.853536069393158,0.095238097012043,22,4,0
116,MOL_MOEA_v10_bank_DDProblem1_M2_D256_116.mat,26,1,1,0.844268797216071,0.844268797216071,0.931975066661835,1,1,1,0.734971940517426,0.915268361568451,0.434782594442368,37,32,30
117,MOL_MOEA_v10_bank_DDProblem1_M2_D256_117.mat,26,0,0,0.842124695846183,0.842124695846183,0.945519804954529,1,1,9,0.764426290988922,0.86009156703949,0.240963861346245,24,19,0
118,MOL_MOEA_v10_bank_DDProblem1_M2_D256_118.mat,26,1,1,0.85461024261329,0.854986727326079,0.92056143283844,1,1,5,0.702146649360657,0.92056143283844,0.490909099578857,100,86,86
119,MOL_MOEA_v10_bank_DDProblem1_M2_D256_119.mat,26,0,0,0.873363732299786,0.873363732299786,0.944631099700928,1,1,16,0.769462108612061,0.885580778121948,0.294117659330368,27,8,0
120,MOL_MOEA_v10_bank_DDProblem1_M2_D256_120.mat,26,1,1,0.866558207960004,0.86913023363707,0.921537935733795,1,1,3,0.793190836906433,0.921537935733795,0.419354826211929,100,96,96
121,MOL_MOEA_v10_bank_DDProblem1_M2_D256_121.mat,26,1,1,0.826228866445152,0.828175781068832,0.916098713874817,1,1,1,0.703315794467926,0.916098713874817,0.444444447755814,100,96,96
122,MOL_MOEA_v10_bank_DDProblem1_M2_D256_122.mat,26,0,0,0.832078710398431,0.832078710398431,0.929858803749084,1,1,4,0.771969795227051,0.836936175823212,0.158730164170265,13,13,0
123,MOL_MOEA_v10_bank_DDProblem1_M2_D256_123.mat,26,1,1,0.859813423152936,0.859813423152936,0.946894764900208,1,1,1,0.745937824249268,0.946894764900208,0.566666662693024,100,99,99
124,MOL_MOEA_v10_bank_DDProblem1_M2_D256_124.mat,26,0,0,0.836490326989564,0.836490326989564,0.939874231815338,1,1,7,0.746876657009125,0.883322894573212,0.168831169605255,34,14,0
125,MOL_MOEA_v10_bank_DDProblem1_M2_D256_125.mat,26,0,0,0.813146471996289,0.813146471996289,0.905347168445587,1,1,15,0.744540691375732,0.82729309797287,0.11842105537653,26,7,0
126,MOL_MOEA_v10_bank_DDProblem1_M2_D256_126.mat,26,1,1,0.872669438511181,0.872669438511181,0.918611884117126,1,1,1,0.780955910682678,0.918611884117126,0.483870953321457,100,94,94
127,MOL_MOEA_v10_bank_DDProblem1_M2_D256_127.mat,26,1,1,0.86807850993595,0.86807850993595,0.93096911907196,1,1,1,0.795945644378662,0.908405542373657,0.451612889766693,94,86,85
128,MOL_MOEA_v10_bank_DDProblem1_M2_D256_128.mat,26,1,1,0.854602997862564,0.85487923376914,0.928160071372986,1,1,4,0.74062305688858,0.928160071372986,0.42465752363205,100,85,85
129,MOL_MOEA_v10_bank_DDProblem1_M2_D256_129.mat,26,1,1,0.8785631113027,0.879390274611085,0.908913791179657,1,1,3,0.762956738471985,0.908913791179657,0.75555557012558,100,96,96
130,MOL_MOEA_v10_bank_DDProblem1_M2_D256_130.mat,26,1,1,0.876417877514317,0.885200062574945,0.901526212692261,1,1,1,0.77319473028183,0.901526212692261,0.804347813129425,100,99,99
131,MOL_MOEA_v10_bank_DDProblem1_M2_D256_131.mat,26,0,0,0.844365346229181,0.844365346229181,0.933287680149078,1,1,7,0.729363560676575,0.878947973251343,0.205128207802773,17,21,0
132,MOL_MOEA_v10_bank_DDProblem1_M2_D256_132.mat,26,0,0,0.853051686260411,0.853051686260411,0.94784539937973,1,1,7,0.782731831073761,0.843039214611053,0.229729726910591,13,22,0
133,MOL_MOEA_v10_bank_DDProblem1_M2_D256_133.mat,26,1,1,0.883166748508174,0.886598680994265,0.912564337253571,1,1,1,0.753441870212555,0.912564337253571,0.709090888500214,100,98,98
134,MOL_MOEA_v10_bank_DDProblem1_M2_D256_134.mat,26,0,0,0.783868931648316,0.783868931648316,0.946006774902344,1,1,19,0.706458747386932,0.784908473491669,0.219178080558777,24,10,0
135,MOL_MOEA_v10_bank_DDProblem1_M2_D256_135.mat,26,0,0,0.846847182843703,0.846879974793941,0.946092009544373,1,1,3,0.792210042476654,0.835586726665497,0.200000002980232,9,25,0
136,MOL_MOEA_v10_bank_DDProblem1_M2_D256_136.mat,26,0,0,0.799619666902527,0.799619666902527,0.944641292095184,1,1,6,0.725619673728943,0.804408848285675,0.177215188741684,9,28,0
